judul,text,tanggal,sentimen
"Garap Tol Kediri, Gudang Garam (GGRM) Bikin Anak Usaha Baru Rp3,5 T","garap tol kediri , gudang garam ( GGRM ) bikin anak usaha baru rp 3.5 t",2024/02/13,positif
"Kerja 5 Tahun, Anggota DPR Dapat Uang Pensiun Segini Seumur Hidup","kerja 5 tahun , anggota DPR dapat uang pensiun segini seumur hidup",2025/01/25,netral
Poin-Poin Penting BPI Danantara di UU BUMN,poin-poin penting BPI danantara di UU BUMN,2025/02/21,netral
Ini Jurus Dirut Baru Garuda Indonesia (GIAA) Wamildan Jala Cuan,ini jurus dirut baru garuda indonesia ( GIAA ) wamildan jala cuan,2024/11/15,netral
"AS & India Diramal Cerah, RI Bakal Ketiban Untung","AS india diramal cerah , RI bakal ketiban untung",2024/02/21,positif
Bos Mandiri Utama Finance Ungkap Kredit Mobil Listrik Kencang,bos mandiri utama finance ungkap kredit mobil listrik kencang,2024/10/14,netral
"Andalkan Kualitas, Usaha Otomotif Cipta Perdana Lancar Menjanjikan","andalkan kualitas , usaha otomotif cipta perdana lancar menjanjikan",2024/05/03,positif
"Dolar AS Mahal Banget, Pengusaha Ini Nawar di Money Changer","dolar AS mahal banget , pengusaha ini nawar di money changer",2024/04/16,netral
"Daftar Harta 7 Presiden RI, Siapa Paling Kaya dan Miskin?","daftar harta 7 presiden RI , siapa paling kaya dan miskin ?",2024/05/04,netral
"Industri Pinjol P2P Lending Rugi Rp 27,32 M, Ini Penyebabnya","industri pinjol P2P lending rugi rp 27.32 M , ini penyebabnya",2024/05/22,negatif
"Rupiah Dekati Level Saat 1998, BI Jamin RI Masih Jauh dari Krisis","rupiah dekati level saat 1998 , BI jamin RI masih jauh dari krisis",2025/03/26,netral
"Prabowo: Harga Saham Boleh Naik Turun, Harga Pangan Aman","prabowo : harga saham boleh naik turun , harga pangan aman",2025/03/21,netral
"Minat Investasi di RI Tinggi, Bank Ikut Kecipratan","minat investasi di RI tinggi , bank ikut kecipratan",2024/08/16,positif
Rupiah Terus Ambruk! Dolar AS Bisa Tembus Rp16.500?,rupiah terus ambruk ! dolar AS bisa tembus rp 16.500?,2025/02/03,negatif
"Baru Umur 20an, Anak Haji Isam Hilang Uang Rp4 T dalam 2 Tahun Kurang","baru umur 20an , anak haji isam hilang uang rp 4 t dalam 2 tahun kurang",2024/12/02,negatif
Kejagung Beberkan Kronologi Keterlibatan Harvey Moeis di Kasus Timah,kejagung beberkan kronologi keterlibatan harvey moeis di kasus timah,2024/03/28,netral
"BCA Setop Layanan M-BCA SIM Card, Nasabah Diminta Lakukan Ini","BCA setop layanan M-BCA SIM card , nasabah diminta lakukan ini",2024/02/11,netral
"Alert! IHSG Dibuka Langsung Terkapar, Ambruk 2% Lebih","alert ! IHSG dibuka langsung terkapar , ambruk 2% lebih",2025/02/07,negatif
"Garap Proyek Japek II, WSBP Gondol Kontrak Rp 464 M","garap proyek japek II , WSBP gondol kontrak rp 464 m",2024/10/24,positif
Tok! BI Rate Tetap 6% di Desember 2024,tok ! BI rate tetap 6% di desember 2024,2024/12/18,netral
"Bursa Asia Dibuka Bergairah, KOSPI Mulai Bangkit","bursa asia dibuka bergairah , KOSPI mulai bangkit",2024/12/10,positif
"Pemilu AS Bikin Was-Was, Bursa Asia Bergejolak","pemilu AS bikin was-was , bursa asia bergejolak",2024/10/24,negatif
Tambang Emas Bakrie & Salim (BRMS) Tunjuk Pihak Ini Jadi Kontraktor,tambang emas bakrie salim ( BRMS ) tunjuk pihak ini jadi kontraktor,2024/09/11,netral
Waskita Rampungkan 2 Proyek Saluran Air Limbah di Makassar,waskita rampungkan 2 proyek saluran air limbah di makassar,2024/02/23,positif
"MA Batalkan Kemenangan Budi Said, Antam Gak Perlu Bayar Emas 1,1 Ton","MA batalkan kemenangan budi said , antam gak perlu bayar emas 1.1 ton",2025/03/19,netral
Gegara Sosok Ini Presiden & Pejabat Negara Wajib Ungkap Harta Kekayaan,gegara sosok ini presiden pejabat negara wajib ungkap harta kekayaan,2025/01/25,netral
"Rencana Mobil & Motor Wajib Asuransi, Ini Bocoran Harga Preminya","rencana mobil motor wajib asuransi , ini bocoran harga preminya",2024/07/17,netral
Bos BSI Hery Gunardi Terpilih Kembali Jadi Ketua Umum Asbisindo,bos BSI hery gunardi terpilih kembali jadi ketua umum asbisindo,2024/11/07,netral
"Kinerja Biofarma 2023: Pendapatan Ambles 88%, Laba Anjlok 70%","kinerja biofarma 2023 : pendapatan ambles 88% , laba anjlok 70%",2024/06/19,negatif
"Bocoran Terbaru, Menteri Erick Juga Mau Merger BUMN Ini","bocoran terbaru , menteri erick juga mau merger BUMN ini",2024/11/21,netral
"Breaking! Trump Menang Pilpres AS, IHSG Dibuka Jeblok","breaking ! trump menang pilpres AS , IHSG dibuka jeblok",2024/11/07,negatif
"Rupiah Anjlok, Bayar Bunga Utang Tahun Ini Bengkak Rp1,5 T","rupiah anjlok , bayar bunga utang tahun ini bengkak rp 1.5 t",2024/07/09,negatif
"IHSGAnjlok 5,16% Sepekan, Investor Kencangkan Sabuk Pengaman","ihsganjlok 5.16% sepekan , investor kencangkan sabuk pengaman",2025/02/09,negatif
Bursa Asia Ikut Dibuka Hijau Mengekor Reli Wall Street,bursa asia ikut dibuka hijau mengekor reli wall street,2024/08/20,positif
BNI (BBNI) Blokir 4.249 Rekening Terindikasi Judi Online,BNI ( BBNI ) blokir 4.249 rekening terindikasi judi online,2024/12/06,negatif
Wamen Investasi Buka Suara Soal IHSG Anjlok,wamen investasi buka suara soal IHSG anjlok,2025/03/18,netral
"Bukti Nyata Implementasi Asta Cita, BRI Salurkan KUR Rp 175,66 T","bukti nyata implementasi asta cita , BRI salurkan KUR rp 175.66 t",2024/12/09,positif
Asing Kompak Lego Saham Blue Chip Kala IHSG Ambruk,asing kompak lego saham blue chip kala IHSG ambruk,2024/10/03,negatif
"DCII ARB, Harta Toto Sugiri dan Marina Budiman Lenyap Rp 45,88 T","DCII ARB , harta toto sugiri dan marina budiman lenyap rp 45.88 t",2025/03/18,negatif
"Harga Naik 100% Sebulan, BEI Gembok Saham Distributor Coca-Cola (GRPM)","harga naik 100% sebulan , BEI gembok saham distributor coca-cola ( GRPM )",2025/02/07,negatif
"Libur Nataru, Jalan Tol Ini Kasih Diskon 10% Bagi Pengguna","libur nataru , jalan tol ini kasih diskon 10% bagi pengguna",2024/12/23,positif
Segini Gaji Thomas Djiwandono Setelah Dilantik Jadi Wakil Sri Mulyani,segini gaji thomas djiwandono setelah dilantik jadi wakil sri mulyani,2024/07/18,netral
"IHSG Ambruk 1% Lebih, Saham Bank Raksasa Jadi Penekannya","IHSG ambruk 1% lebih , saham bank raksasa jadi penekannya",2024/03/15,negatif
Robert Kiyosaki Prediksi 3 Aset yang Bisa Bikin Kaya Raya,robert kiyosaki prediksi 3 aset yang bisa bikin kaya raya,2024/07/28,netral
"Indeks S&P 500 Stabil, Pasar Saham AS Melanjutkan Tren Positif","indeks SP 500 stabil , pasar saham AS melanjutkan tren positif",2025/01/24,positif
Perusahaan Ini Jadi Terbesar di Dunia Berkat Hapus Jabatan Bos,perusahaan ini jadi terbesar di dunia berkat hapus jabatan bos,2024/10/07,netral
Kenapa Tuyul Tak Curi Uang di Bank? Ini Penjelasannya,kenapa tuyul tak curi uang di bank ? ini penjelasannya,2025/02/16,netral
"CIMB Niaga Buyback 202.000 Saham, Ini Waktu Pembeliannya","CIMB niaga buyback 202.000 saham , ini waktu pembeliannya",2024/02/20,positif
"Dunia Makin Suram, Tiga Aset Ini Bisa Jadi Pegangan Hidup","dunia makin suram , tiga aset ini bisa jadi pegangan hidup",2025/03/16,netral
"Bunga Kredit Bank Mulai Turun, tapi Masih Sangat Terbatas","bunga kredit bank mulai turun , tapi masih sangat terbatas",2024/07/16,netral
"OPEC+ Tahan Produksi Minyak, Brent dan WTI Melesat!","OPEC tahan produksi minyak , brent dan WTI melesat !",2024/11/04,positif
"Emiten Prajogo (TPIA) Mau Buyback Saham Rp2 T, Bakal Tanpa RUPS","emiten prajogo ( TPIA ) mau buyback saham rp 2 T , bakal tanpa RUPS",2025/03/21,positif
"Besar di Tempat Kumuh, Pria Ini Jadi Pengusaha Berharta Rp 840 M","besar di tempat kumuh , pria ini jadi pengusaha berharta rp 840 m",2024/10/24,netral
"IHSG Ditutup Naik 0,21%, BREN-BBNI Jadi Penopang","IHSG ditutup naik 0.21% , bren-bbni jadi penopang",2024/12/10,positif
"Inflasi Inggris Tembus 3,2% di Maret 2024, Suku Bunga Segera Turun?","inflasi inggris tembus 3.2% di maret 2024 , suku bunga segera turun ?",2024/04/17,negatif
"Valuasi Jumbo, Kok Laba Bersih BREN Kalah Jauh dari PGEO?","valuasi jumbo , kok laba bersih BREN kalah jauh dari PGEO ?",2024/03/19,netral
"Sosok Pemilik Labubu, Crazy Rich Muda Asal China","sosok pemilik labubu , crazy rich muda asal china",2024/12/29,netral
"Premi Asuransi Umum Naik 15,3% Sepanjang 2023, Ditopang Engineering","premi asuransi umum naik 15.3% sepanjang 2023 , ditopang engineering",2024/02/28,positif
"Bos OJK dan BEI Buka Suara Soal IHSG Anjlok, Ini Katanya","bos OJK dan BEI buka suara soal IHSG anjlok , ini katanya",2024/11/07,netral
"Investor Asing Kepincut Bank-Bank RI, Bos OJK Buka Faktanya","investor asing kepincut bank-bank RI , bos OJK buka faktanya",2024/02/23,netral
Hati-Hati! Trump Bisa Jadi Kabar Buruk Buat Utang RI,hati-hati ! trump bisa jadi kabar buruk buat utang RI,2025/01/19,netral
"OJK Pelototi 6 Perusahaan Asuransi, Kondisi Keuangan Bermasalah","OJK pelototi 6 perusahaan asuransi , kondisi keuangan bermasalah",2025/03/04,negatif
"Rupiah Anjlok di Hadapan Dolar AS Selama Sepekan, Simak!","rupiah anjlok di hadapan dolar AS selama sepekan , simak !",2024/03/16,negatif
"Investor Tunggu Kinerja Keuangan, Saham Telkom (TLKM) Melesat 5%","investor tunggu kinerja keuangan , saham telkom ( TLKM ) melesat 5%",2025/02/12,positif
Asing Kompak Lego Saham-Saham Ini Kala IHSG Bangkit 2%,asing kompak lego saham-saham ini kala IHSG bangkit 2%,2025/03/06,negatif
Kisah Runtuhnya Kerajaan Bisnis Salim Setelah Berjaya 3 Dekade,kisah runtuhnya kerajaan bisnis salim setelah berjaya 3 dekade,2025/02/22,netral
"Tak Banyak Orang Tahu, Ini Perbedaan Uang dengan Duit","tak banyak orang tahu , ini perbedaan uang dengan duit",2024/09/22,netral
Industri Perbankan di Kawasan Disorot di Forum Ini,industri perbankan di kawasan disorot di forum ini,2024/09/03,netral
"BI Terbitkan Aturan DHE Terbaru, Ini Rinciannya!","BI terbitkan aturan DHE terbaru , ini rinciannya !",2025/03/10,netral
"Dunia Gonjang-Ganjing, Ini Catatan OJK","dunia gonjang-ganjing , ini catatan OJK",2024/08/05,netral
OJK Blokir 8.000 Rekening Bank Dipakai Judol per Oktober 2024,OJK blokir 8.000 rekening bank dipakai judol per oktober 2024,2024/11/01,negatif
Bos Bursa: Investor Gak Puas dengan Harga Tender Saham META,bos bursa : investor gak puas dengan harga tender saham META,2024/06/03,negatif
BSI Bidik Total Aset Jadi Rp500 T di 2025,BSI bidik total aset jadi rp 500 t di 2025,2025/03/14,positif
Apa yang Terjadi Jika Utang Pinjol Tidak Dibayar? Ini Jawabannya,apa yang terjadi jika utang pinjol tidak dibayar ? ini jawabannya,2025/01/24,netral
"Alarm Likuiditas Berbunyi Nyaring, Terdengar dari Bank Jumbo di RI","alarm likuiditas berbunyi nyaring , terdengar dari bank jumbo di RI",2025/03/04,negatif
"Ada Kabar Baik dari Bumi Resources Minerals (BRMS), Investor Simak!","ada kabar baik dari bumi resources minerals ( brms ) , investor simak !",2024/08/16,netral
"Utang Luar Negeri RI Turun Jadi US$424,8 M",utang luar negeri RI turun jadi us 424.8 m,2025/02/17,positif
"Buang Struk ATM Sembarangan, Gak Bahaya Tah?","buang struk ATM sembarangan , gak bahaya tah ?",2024/06/13,netral
Deretan UMKM Ini Sabet Penghargaan di BRI UMKM EXPO(RT) 2025,deretan UMKM ini sabet penghargaan di BRI UMKM expo ( rt ) 2025,2025/02/02,positif
"Kejagung Serahkan Hasil Penguasaan Hutan 1,17 Juta Hektare",kejagung serahkan hasil penguasaan hutan 1.17 juta hektare,2025/03/26,netral
Cara Membersihkan SLIK OJK Supaya Kredit Tidak Ditolak,cara membersihkan SLIK OJK supaya kredit tidak ditolak,2024/11/13,netral
"Krisis Properti China, Country Garden Jual Aset Rp 8 T, Utang Rp239 T","krisis properti china , country garden jual aset rp 8 T , utang rp 239 t",2024/01/24,negatif
"BI Beri Kabar Penting Hari Ini, Rupiah Siap Happy Weekend!","BI beri kabar penting hari ini , rupiah siap happy weekend !",2024/11/29,positif
"Siap-siap, Bayar KRL-MRT Bakal Bisa Pakai QRIS Tap NFC","siap-siap , bayar krl-mrt bakal bisa pakai QRIS tap NFC",2025/01/15,netral
Nasib Kementerian BUMN Usai Danantara Meluncur,nasib kementerian BUMN usai danantara meluncur,2025/02/26,netral
10 Cara Membedakan Emas Asli dan Palsu,10 cara membedakan emas asli dan palsu,2024/09/27,netral
"100 Hari Prabowo-Gibran, Kementerian BUMN Fokus Dua Hal Ini","100 hari prabowo-gibran , kementerian BUMN fokus dua hal ini",2025/01/21,netral
"55 Investor Kucurkan Rp 56 T ke IKN, Sektor Ini Paling Ramai Digarap","55 investor kucurkan rp 56 t ke IKN , sektor ini paling ramai digarap",2024/08/15,positif
"AS dan Data Inflasi RI Bikin Takut Pasar, Rupiah Turun ke Rp15.915","AS dan data inflasi RI bikin takut pasar , rupiah turun ke rp 15.915",2024/04/03,negatif
"Direktur SMRA Dipanggil KPK, Manajemen Buka Suara","direktur SMRA dipanggil KPK , manajemen buka suara",2025/03/10,negatif
Galbay Utang Pinjol Bisa Dipenjara? Ini Penjelasannya,galbay utang pinjol bisa dipenjara ? ini penjelasannya,2025/01/30,netral
"Sukses Efisiensi, BMRI Jadi Bank KBMI IV Terbaik 2023","sukses efisiensi , BMRI jadi bank KBMI IV terbaik 2023",2024/06/05,positif
"Rekening Langsung Ludes, Kenali Modus Baru Maling M-Banking","rekening langsung ludes , kenali modus baru maling m-banking",2024/08/03,netral
"Tumbuh 11,9%, Kredit Maybank Indonesia (BNII) Tembus Rp 123 T","tumbuh 11.9% , kredit maybank indonesia ( BNII ) tembus rp 123 t",2024/07/30,positif
"Likuiditas Jadi Tantangan, BTN Dorong Pertumbuhan Kredit Lewat Ini","likuiditas jadi tantangan , BTN dorong pertumbuhan kredit lewat ini",2025/02/10,netral
"Pasokan Minyak AS Seret, Harga Minyak Melesat 3% Lebih","pasokan minyak AS seret , harga minyak melesat 3% lebih",2025/01/16,negatif
"Menanti Pertumbuhan Ekonomi RI, Rupiah Siap Berbalik Arah?","menanti pertumbuhan ekonomi RI , rupiah siap berbalik arah ?",2024/11/05,netral
"Investor Waswas Demo Peringatan Darurat, IHSG Sesi II Dibuka Merah","investor waswas demo peringatan darurat , IHSG sesi II dibuka merah",2024/08/22,negatif
Bukti Dompet Warga RI Lagi Cekak Muncul di Data Paylater,bukti dompet warga RI lagi cekak muncul di data paylater,2025/02/16,negatif
"Breaking! IHSG Dibuka Ambles 1%, Balik Lagi ke Level 7.000","breaking ! IHSG dibuka ambles 1% , balik lagi ke level 7.000",2025/02/03,negatif
"Profil Grup Djarum, Akuisisi Bakmie GM Hingga DATA","profil grup djarum , akuisisi bakmie GM hingga DATA",2025/01/24,netral
BUMN Minta Keamanan Cyber Perusahaan Pelat Merah Terus Ditingkatkan,BUMN minta keamanan cyber perusahaan pelat merah terus ditingkatkan,2024/09/25,netral
Ace Hardware Ganti Merek Jadi AZKO,ace hardware ganti merek jadi AZKO,2025/01/02,netral
ASFI Ungkap Biang Keladi Stigma Negatif Warga RI Soal Pinjol,ASFI ungkap biang keladi stigma negatif warga RI soal pinjol,2025/03/12,netral
Bursa Asia Cenderung Merah di Tengah Sikap Wait and See Investor,bursa asia cenderung merah di tengah sikap wait and see investor,2024/08/19,negatif
Pemegang Dolar Bersiap! Fed & BI Diramal Pangkas Suku Bunga Lagi Tahun,pemegang dolar bersiap ! fed BI diramal pangkas suku bunga lagi tahun,2024/09/30,netral
"Hadapi Ketidakpastian, Komisi XI DPR Rapat Intensif dengan BI & LPS","hadapi ketidakpastian , komisi XI DPR rapat intensif dengan BI LPS",2025/03/21,netral
"Inflasi PCE AS Sesuai Prediksi, Wall Street Dibuka Cerah Bergairah","inflasi PCE AS sesuai prediksi , wall street dibuka cerah bergairah",2024/07/26,positif
Kisah Bisnis Salim yang Ambruk Setelah 3 Dekade Menguasai RI,kisah bisnis salim yang ambruk setelah 3 dekade menguasai RI,2024/01/21,netral
"Jasa Marga (JSMR) Lepas 30% Saham Tol Transjawa ke Grup Salim Rp12,8 T",jasa marga ( JSMR ) lepas 30% saham tol transjawa ke grup salim rp 12.8 t,2024/09/19,netral
"Tok! BI Rate Diputuskan Tetap 5,75%",tok ! BI rate diputuskan tetap 5.75%,2025/02/19,netral
"20 Bank Bangkrut Sepanjang 2024 Jadi Indikasi Baik, Kok Bisa?","20 bank bangkrut sepanjang 2024 jadi indikasi baik , kok bisa ?",2024/12/23,netral
"Prabowo Benar! Bumi RI Dikeruk, Dolarnya Jangan Langsung Dibawa Kabur","prabowo benar ! bumi RI dikeruk , dolarnya jangan langsung dibawa kabur",2024/11/05,netral
"Penerbitan Surat Utang RI Tahun 2025 Diproyeksikan Capai Rp143,91 T",penerbitan surat utang RI tahun 2025 diproyeksikan capai rp 143.91 t,2024/12/11,positif
Daftar Kekayaan Wakil Menteri BUMN,daftar kekayaan wakil menteri BUMN,2024/10/21,netral
"Dana Asing Cuman Masuk Rp 690 Miliar, Dolar Naik Lagi ke Rp 16.215","dana asing cuman masuk rp 690 miliar , dolar naik lagi ke rp 16.215",2024/07/22,negatif
Apa Itu Asuransi TPL yang Akan Diwajibkan Buat Mobil dan Motor?,apa itu asuransi TPL yang akan diwajibkan buat mobil dan motor ?,2024/07/17,netral
"Harga Terbang 143% Dalam Sepekan, BEI Gembok Saham FMII","harga terbang 143% dalam sepekan , BEI gembok saham FMII",2024/11/11,negatif
"Dunia Kembali Gelap di Awal Tahun, Semua Harap Waspada","dunia kembali gelap di awal tahun , semua harap waspada",2025/01/15,negatif
Bos Amman Mineral (AMMN) Borong 105 Juta Saham di Harga Rp 9.631,bos amman mineral ( AMMN ) borong 105 juta saham di harga rp 9.631,2024/09/27,positif
"Soal Dugaan Korupsi Dana Iklan, BJBR Buka Suara","soal dugaan korupsi dana iklan , BJBR buka suara",2024/09/19,netral
ADRO Bakal Bagi Dividen Tambahan Rp 41 T atau Rp 1.359/Saham,ADRO bakal bagi dividen tambahan rp 41 t atau rp 1.359saham,2024/11/18,positif
"Baru Umur 20-an, Harta Anak Haji Isam Lenyap Rp 4,82 T karena Ini","baru umur 20-an , harta anak haji isam lenyap rp 4.82 t karena ini",2024/04/07,negatif
"Ramai-Ramai Demonstran AS-Eropa Kecam Elon Musk, Ini Biang Keroknya","ramai-ramai demonstran as-eropa kecam elon musk , ini biang keroknya",2025/03/30,negatif
Alasan Warren Buffet Jual Banyak Saham BYD China,alasan warren buffet jual banyak saham BYD china,2024/07/14,netral
"RI Bisa Belajar dari Korsel, Negara Miskin Berubah Jadi Maju","RI bisa belajar dari korsel , negara miskin berubah jadi maju",2025/02/25,netral
"IHSG Merana di Tengah Sidang Sengketa Pemilu, Ditutup Turun 0,75%","IHSG merana di tengah sidang sengketa pemilu , ditutup turun 0.75%",2024/03/27,negatif
"Mau Ekspansi Bisnis, RAJA Lepas Rp 148,66 Miliar Saham RATU","mau ekspansi bisnis , RAJA lepas rp 148.66 miliar saham RATU",2025/03/11,netral
"RI - UEA Makin Mesra, Erick Thohir Bawa Oleh-Oleh US$ 3 Miliar","RI - UEA makin mesra , erick thohir bawa oleh-oleh US 3 miliar",2024/07/17,positif
"Adaro Andalan Indonesia Mau IPO, Incar Dana Hingga Rp 4,59 T","adaro andalan indonesia mau IPO , incar dana hingga rp 4.59 t",2024/11/12,positif
Siapa Alice Guo Buron dari Filipina yang Ditangkap di Tangerang?,siapa alice guo buron dari filipina yang ditangkap di tangerang ?,2024/09/04,netral
"Durian Runtuh, Kuli Ketemu Emas Rp 5 Miliar Saat Bongkar Rumah","durian runtuh , kuli ketemu emas rp 5 miliar saat bongkar rumah",2024/08/31,netral
"Terkuak, Ahmad Rafif Pakai Uang Nasabah Buat Gaji, Hotel & Perjalanan","terkuak , ahmad rafif pakai uang nasabah buat gaji , hotel perjalanan",2024/07/10,netral
"6 Multifinance Gugur Tahun Lalu, 8 Sisanya Tinggal Menghitung Waktu","6 multifinance gugur tahun lalu , 8 sisanya tinggal menghitung waktu",2024/02/04,negatif
"Miriam Adelson Ratu Judi Dunia Asal Israel, Hartanya Tak Berseri","miriam adelson ratu judi dunia asal israel , hartanya tak berseri",2024/04/11,netral
"Awas, Gara-Gara Pinjol Kamu Bisa Gagal KPR! Ini Kata Bos BTN","awas , gara-gara pinjol kamu bisa gagal KPR ! ini kata bos BTN",2024/07/08,netral
"Bank Swiss Bekukan Rp 4,77 Triliun Aset 'Tangan Kanan' Adani, Ada Apa?","bank swiss bekukan rp 4.77 triliun aset tangan kanan adani , ada apa ?",2024/09/13,negatif
IHSG Naik Nyaris 3%! Ini Saham yang Bikin Terbang,IHSG naik nyaris 3% ! ini saham yang bikin terbang,2025/02/17,positif
"Buntut Putusan MK, OJK Bakal Perketat Polis Asuransi?","buntut putusan MK , OJK bakal perketat polis asuransi ?",2025/02/03,netral
"Pinjol Ilegal dan Pinpri Menjamur, Satgas Pasti OJK Lakukan Ini","pinjol ilegal dan pinpri menjamur , satgas pasti OJK lakukan ini",2024/11/05,negatif
"IHSG Gagal Happy Weekend, Asing Kompak Lepas GOTO-BUKA","IHSG gagal happy weekend , asing kompak lepas goto-buka",2024/09/23,negatif
