judul,text,tanggal,sentimen
"Bos BI Ungkap Cara Stabilkan Rupiah, Dolar Turun ke Rp 16.195","bos BI ungkap cara stabilkan rupiah , dolar turun ke rp 16.195",2024/08/02,positif
"MUI Bilang Short Selling Haram, Ini Tanggapan Bos OJK","MUI bilang short selling haram , ini tanggapan bos OJK",2024/06/27,netral
"JP Morgan Kerek Rekomendasi Saham BBRI Jadi Overweight, Ini Alasannya","JP morgan kerek rekomendasi saham BBRI jadi overweight , ini alasannya",2025/03/03,netral
"Budi Said Dituntut 16 Tahun Penjara & Bayar Uang Pengganti Rp 1,08 T",budi said dituntut 16 tahun penjara bayar uang pengganti rp 1.08 t,2024/12/13,negatif
KB Bank Pelopori Penilaian Kredit Berbasis AI di Indonesia,KB bank pelopori penilaian kredit berbasis AI di indonesia,2024/07/22,positif
"Kerugian Negara Tembus Rp 300 Triliun, Ini 22 Tersangka Kasus Timah","kerugian negara tembus rp 300 triliun , ini 22 tersangka kasus timah",2024/06/18,negatif
Nasabah Himbara Bakal Bisa Setor Tunai di ATM Link,nasabah himbara bakal bisa setor tunai di ATM link,2025/02/17,netral
"Heboh PT Timah Kesangkut Kasus Korupsi, Begini Pesan Erick Thohir","heboh PT timah kesangkut kasus korupsi , begini pesan erick thohir",2024/04/02,negatif
"Sosok Aguan, Konglomerat RI yang Bantu Proyek Kebanggaan Jokowi","sosok aguan , konglomerat RI yang bantu proyek kebanggaan jokowi",2024/07/24,netral
"Kopi FORE Mau IPO, Tawarkan Harga Rp 160 - Rp 202 per Saham","kopi FORE mau IPO , tawarkan harga rp 160 - rp 202 per saham",2025/03/19,positif
"Resmi, RI Luncurkan Perdagangan Karbon Internasional Pertama","resmi , RI luncurkan perdagangan karbon internasional pertama",2025/01/20,positif
"IHSG Ditutup Merah Tahun 2024, Ini Catatan dari OJK","IHSG ditutup merah tahun 2024 , ini catatan dari OJK",2024/12/30,negatif
OJK Beberkan Strategi Bank MNC dan Nobu Buat Memuluskan Merger,OJK beberkan strategi bank MNC dan nobu buat memuluskan merger,2024/07/15,netral
"Ramalan Sri Mulyani, BI, OJK & LPS: Ekonomi Kuartal II-2024 Bisa 5%","ramalan sri mulyani , BI , OJK LPS : ekonomi kuartal ii-2024 bisa 5%",2024/08/02,netral
IHSG Rebound! tapi Tekanan Jual Asing Masih Ada,IHSG rebound ! tapi tekanan jual asing masih ada,2024/12/24,positif
"Gaji Petani Milenial Tembus Rp 20 Juta di Era Prabowo, Begini Caranya","gaji petani milenial tembus rp 20 juta di era prabowo , begini caranya",2025/02/01,netral
"Lo Kheng Hong Blak-blakan Menabung Bikin Miskin, Kok Bisa?","lo kheng hong blak-blakan menabung bikin miskin , kok bisa ?",2024/02/11,netral
Deretan Alasan Pemicu IHSG Anjlok,deretan alasan pemicu IHSG anjlok,2025/03/19,negatif
"Setelah Pidato Sidang Tahunan Terakhir Jokowi, IHSG Menguat 0,54%","setelah pidato sidang tahunan terakhir jokowi , IHSG menguat 0.54%",2024/08/16,positif
OJK Blokir Ratusan Nomor WA Debt Collector Pinjol Ilegal,OJK blokir ratusan nomor WA debt collector pinjol ilegal,2024/08/19,negatif
Investor Buka-bukaan Soal Update Pembangunan Proyek IKN,investor buka-bukaan soal update pembangunan proyek IKN,2025/02/13,netral
Irfan Setiaputra Tinggalkan Kursi Dirut Garuda Indonesia (GIAA),irfan setiaputra tinggalkan kursi dirut garuda indonesia ( GIAA ),2024/11/15,netral
"Hadapi Kiamat Finansial, Robert Kiyosaki Sarankan Timbun 3 Aset Ini","hadapi kiamat finansial , robert kiyosaki sarankan timbun 3 aset ini",2024/10/13,netral
Nama di BI Checking atau SLIK OJK Bermasalah? Ini Cara Membersihkannya,nama di BI checking atau SLIK OJK bermasalah ? ini cara membersihkannya,2025/02/15,netral
Asing Borong 10 Saham Ini Saat IHSG Melemah di Awal Pekan,asing borong 10 saham ini saat IHSG melemah di awal pekan,2024/07/16,positif
"Dunia Penuh Gejolak, Begini Ramalan BI Soal Ekonomi RI di 2025","dunia penuh gejolak , begini ramalan BI soal ekonomi RI di 2025",2024/11/29,netral
"Heboh Gaji Pegawai Garuda Eks Lion Hampir Rp1 M, Ini Kata Manajemen","heboh gaji pegawai garuda eks lion hampir rp 1 M , ini kata manajemen",2025/03/05,netral
"IHSG Dibuka Loyo, Pasar Tunggu Kabar Terbaru dari China","IHSG dibuka loyo , pasar tunggu kabar terbaru dari china",2024/11/11,negatif
"Asing Lepas Saham Bank Jumbo Kecuali BBNI, Analis Ungkap Sebabnya","asing lepas saham bank jumbo kecuali BBNI , analis ungkap sebabnya",2024/07/10,negatif
Apakah BI Checking-SLIK OJK Jelek Bisa Hilang Sendiri? Ini Jawabannya,apakah BI checking-slik OJK jelek bisa hilang sendiri ? ini jawabannya,2024/08/20,netral
"Piutang Naik Tipis, WOM Finance Bukukan Laba Rp 262,9 M Tahun 2024","piutang naik tipis , WOM finance bukukan laba rp 262.9 m tahun 2024",2025/02/20,positif
5 Saham Tercuan & Terboncos Kala IHSG Menuju 7.200,5 saham tercuan terboncos kala IHSG menuju 7.200,2025/01/03,negatif
"BI Tahan Suku Bunga di 6%, Rupiah Naik ke Rp15.630/US$","BI tahan suku bunga di 6% , rupiah naik ke rp 15.630us",2024/02/21,positif
"Dolar Kini Rp15.000an, Menko Airlangga: Tadinya Semua Tidak Percaya","dolar kini rp 15000-an , menko airlangga : tadinya semua tidak percaya",2024/10/03,netral
"CCP Diluncurkan, Bos BI Kabarkan Bank Sentral Seluruh Dunia","CCP diluncurkan , bos BI kabarkan bank sentral seluruh dunia",2024/09/30,positif
"Rahasia Bisnis Sahabat Terkaya Nabi Muhammad, Rezeki Dijamin Lancar","rahasia bisnis sahabat terkaya nabi muhammad , rezeki dijamin lancar",2025/03/05,netral
"Panen Cuan dari Harga Emas, Laba AMMN Naik 958%","panen cuan dari harga emas , laba AMMN naik 958%",2024/11/28,positif
IHSG Tancap Gas dan Cetak Rekor Tertinggi Baru Lagi,IHSG tancap gas dan cetak rekor tertinggi baru lagi,2024/08/28,positif
"Tok! Bank Mandiri (BMRI) Mau Buyback Saham Rp 1,17 Triliun",tok ! bank mandiri ( BMRI ) mau buyback saham rp 1.17 triliun,2025/03/25,positif
IHSG Loyo Lagi Tertekan Kinerja 5 Saham Ini,IHSG loyo lagi tertekan kinerja 5 saham ini,2024/09/27,negatif
"Rupiah Menguat Enam Hari Beruntun, Dolar Jadi Rp 15.655","rupiah menguat enam hari beruntun , dolar jadi rp 15.655",2024/02/02,positif
"Investor Siap-Siap, Ini Emiten yang Bakal Bagi Dividen Oktober 2024","investor siap-siap , ini emiten yang bakal bagi dividen oktober 2024",2024/10/02,positif
"Ambisi Prabowo Mau Sulap Singkong Jadi Bensin, Kelapa Sawit Jadi Solar","ambisi prabowo mau sulap singkong jadi bensin , kelapa sawit jadi solar",2024/02/01,netral
"RI Kekurangan Pesawat, Erick Thohir Jajaki Kerja Sama dengan Boeing","RI kekurangan pesawat , erick thohir jajaki kerja sama dengan boeing",2024/12/05,netral
Donald Trump Bikin Bitcoin Jadi Cadangan Strategis AS,donald trump bikin bitcoin jadi cadangan strategis AS,2025/03/07,netral
"Asing Net Sell Lagi, tapi Saham Ini Masih Dikoleksi","asing net sell lagi , tapi saham ini masih dikoleksi",2024/12/06,positif
"Disambut Antusias Oleh Pasar, Ini Langkah Strategis CGAS Usai IPO","disambut antusias oleh pasar , ini langkah strategis CGAS usai IPO",2024/11/14,positif
"FCA Bikin Heboh, Mantan Bos BEI Buka Suara dan Kirim Surat Terbuka","FCA bikin heboh , mantan bos BEI buka suara dan kirim surat terbuka",2024/06/24,netral
"Pasar Tunggu Keputusan Suku Bunga BI, Bagaimana Nasib Rupiah?","pasar tunggu keputusan suku bunga BI , bagaimana nasib rupiah ?",2024/07/17,netral
"IHSG Ambles 1% Lebih, Ini Dia Penyebabnya","IHSG ambles 1% lebih , ini dia penyebabnya",2024/05/21,negatif
"RUU BUMN Segera Disahkan, Ini Poin-poinnya","RUU BUMN segera disahkan , ini poin-poinnya",2025/02/04,netral
"Cek, Segini Setoran Awal Buka Rekening BRI, BCA, Mandiri & BNI","cek , segini setoran awal buka rekening BRI , BCA , mandiri BNI",2025/02/06,netral
"UU BUMN Jadi Sentimen Positif Investor, Saham Himbara Diramal Naik","UU BUMN jadi sentimen positif investor , saham himbara diramal naik",2025/02/05,positif
"IHSG Loyo Lagi, Sektor & Saham Ini Biang Keladinya","IHSG loyo lagi , sektor saham ini biang keladinya",2024/12/13,negatif
"Asing Kompak Tanam Dana di RI, Puluhan Triliun Masuk Pasar Saham & SBN","asing kompak tanam dana di RI , puluhan triliun masuk pasar saham SBN",2024/11/01,positif
Ngeri! Muncul Fenomena Warga RI Terpaksa Kerja dengan Upah Kecil,ngeri ! muncul fenomena warga RI terpaksa kerja dengan upah kecil,2024/10/16,negatif
"Pembukaan Bursa Asia Bervariasi: Nikkei Menguat Tipis, Kospi Melemah","pembukaan bursa asia bervariasi : nikkei menguat tipis , kospi melemah",2024/12/20,netral
"Kasus Budi Said, Kejagung: Ada Konspirasi Jahat Pembelian Emas Antam","kasus budi said , kejagung : ada konspirasi jahat pembelian emas antam",2024/01/20,negatif
"Kinerja Keuangan PGEO Cemerlang, Performa Operasi Lampaui Target","kinerja keuangan PGEO cemerlang , performa operasi lampaui target",2024/09/12,positif
"Baznaz Bidik Zakat, Infaq, Sedekah Warga RI Capai Rp 42 Trilun","baznaz bidik zakat , infaq , sedekah warga RI capai rp 42 trilun",2024/06/21,positif
BTN Ungkap Rencana Lain Setelah Akuisisi Bank Victoria Syariah,BTN ungkap rencana lain setelah akuisisi bank victoria syariah,2025/01/21,netral
Duh! Rasio NPL Kredit UMKM Bank Naik Jadi 4%,duh ! rasio NPL kredit UMKM bank naik jadi 4%,2024/07/17,negatif
"ETF Ethereum Spot Siap Diperdagangkan, Pasar Kripto Pesta Pora","ETF ethereum spot siap diperdagangkan , pasar kripto pesta pora",2024/07/16,positif
"Warren Buffet Timbun Uang Tunai Rp 4.461 T, Siap-Siap Krisis?","warren buffet timbun uang tunai rp 4.461 T , siap-siap krisis ?",2024/08/11,netral
"Angin Rupiah Perkasa Makin Kencang, Bos BI Ramal Dolar Rp15.700!","angin rupiah perkasa makin kencang , bos BI ramal dolar rp 15.700!",2024/07/08,positif
BI Siap Turunkan Ahli Rupiah di Kasus Uang Palsu UIN Makassar,BI siap turunkan ahli rupiah di kasus uang palsu UIN makassar,2024/12/20,netral
Kualitas Pegawai Bank Mandiri Penuhi Dua Standar Internasional,kualitas pegawai bank mandiri penuhi dua standar internasional,2025/02/14,positif
Ternyata Ini Alasan Harga Saham GOTO Terbang 10%,ternyata ini alasan harga saham GOTO terbang 10%,2024/07/23,netral
"Kejagung Sita 5 Properti Harvey Moeis, Ada di Senayan Residence","kejagung sita 5 properti harvey moeis , ada di senayan residence",2024/07/08,negatif
"Kelas Menengah RI Makin Susah, Ini Buktinya","kelas menengah RI makin susah , ini buktinya",2025/03/29,negatif
Momen Arsjad & Anindya Foto Bareng Prajogo hingga Tomy Winata di China,momen arsjad anindya foto bareng prajogo hingga tomy winata di china,2024/11/10,netral
"Pasar Saham Bangkit, IHSG Kembali ke Level 7.100-an","pasar saham bangkit , IHSG kembali ke level 7100-an",2025/01/31,positif
"Masih Panas Kabar Resesi AS, Dolar Ditutup Turun ke Rp 16.420","masih panas kabar resesi AS , dolar ditutup turun ke rp 16.420",2025/03/13,positif
"Jarang Lirik Properti, Warren Buffett Justru Beli Aset Ini","jarang lirik properti , warren buffett justru beli aset ini",2024/12/04,netral
"10 Saham Ini Diam-Diam Dilepas Asing Kala IHSG Hijau, Ada GOTO & BBCA","10 saham ini diam-diam dilepas asing kala IHSG hijau , ada GOTO BBCA",2025/01/23,negatif
"Seluruh Biaya Transaksi di Super Apps Bale Gratis, Ini Alasan BTN","seluruh biaya transaksi di super apps bale gratis , ini alasan BTN",2025/02/14,netral
"Dolar AS Digdaya Pasca Trump Menang, Begini Penjelasan Sri Mulyani!","dolar AS digdaya pasca trump menang , begini penjelasan sri mulyani !",2024/11/13,netral
Likuiditas Jadi Momok! Bank Mandiri Banting Setir Pakai Strategi Ini,likuiditas jadi momok ! bank mandiri banting setir pakai strategi ini,2025/02/11,netral
"Prabowo Minta Swasembada Aluminium, Ini kata Bos Inalum","prabowo minta swasembada aluminium , ini kata bos inalum",2024/11/08,netral
Anak Usaha HK Metals Utama (HKMU) Dinyatakan Pailit,anak usaha HK metals utama ( HKMU ) dinyatakan pailit,2025/03/06,negatif
"Intip Dividen BBRI, BMRI, BBNI, BBTN 5 Tahun Terakhir, Siapa Terbesar?","intip dividen BBRI , BMRI , BBNI , BBTN 5 tahun terakhir , siapa terbesar ?",2024/02/08,netral
"Pemerintah Rombak Aturan DHE, Karena Rupiah Jeblok?","pemerintah rombak aturan DHE , karena rupiah jeblok ?",2024/12/20,netral
Kisah Eks Buruh Pabrik Sukses Jadi Bos Logistik Kaya Raya,kisah eks buruh pabrik sukses jadi bos logistik kaya raya,2024/12/03,netral
"Jokowi Bilang Sunarso Layak Dapat Nobel, Peneliti Asing Bilang Gini","jokowi bilang sunarso layak dapat nobel , peneliti asing bilang gini",2024/03/07,netral
"Banyak Warung Tolak Transaksi Uang Tunai, BI Buka Suara","banyak warung tolak transaksi uang tunai , BI buka suara",2024/10/17,netral
Solusi Lengkap Cara Urus Kartu Debit Tertelan di ATM,solusi lengkap cara urus kartu debit tertelan di ATM,2024/08/20,netral
"IHSG Balik ke 7.000, Deretan Saham Big Caps Ini Masih Murah!","IHSG balik ke 7.000 , deretan saham big caps ini masih murah !",2024/12/02,positif
"Programnya Dituding Bikin IHSG Anjlok, Ini Jawaban Tak Terduga Prabowo","programnya dituding bikin IHSG anjlok , ini jawaban tak terduga prabowo",2024/12/04,negatif
Bambang Brodjonegoro Lepas 4 Kursi Komisaris: Astra-Indofood,bambang brodjonegoro lepas 4 kursi komisaris : astra-indofood,2025/03/27,netral
Hashim: Makan Bergizi Gratis Bukan Proyek Buat Konglomerat,hashim : makan bergizi gratis bukan proyek buat konglomerat,2025/02/26,netral
"Breaking! IHSG Dibuka Anjlok 1,22%",breaking ! IHSG dibuka anjlok 1.22%,2025/03/14,negatif
"Cek! Daftar 5 Orang Terkaya di Indonesia, Hartanya Ratusan Triliun","cek ! daftar 5 orang terkaya di indonesia , hartanya ratusan triliun",2024/12/01,netral
"Inbreng Saham Mulus, Semua BUMN Bakal Dikelola Danantara Akhir Maret","inbreng saham mulus , semua BUMN bakal dikelola danantara akhir maret",2025/03/26,positif
"Premi Unit Link Tergerus, Begini Proyeksi OJK Tahun Ini","premi unit link tergerus , begini proyeksi OJK tahun ini",2025/01/22,netral
BI Siapkan 4 Strategi Dorong Inklusi Keuangan RI Capai 90% di 2024,BI siapkan 4 strategi dorong inklusi keuangan RI capai 90% di 2024,2024/03/23,positif
"Investor Profit Taking Saham Bank, IHSG Pagi Ini Lesu","investor profit taking saham bank , IHSG pagi ini lesu",2025/03/27,negatif
"Impor RI Sepanjang Juli Melesat 17,8% Menjadi US$ 21,75 Miliar",impor RI sepanjang juli melesat 17.8% menjadi US 21.75 miliar,2024/08/15,positif
"Sayang Rupiah Libur, Mata Uang Asia Hari Ini Bergairah Lawan Dolar AS","sayang rupiah libur , mata uang asia hari ini bergairah lawan dolar AS",2024/03/11,netral
"IHSG Dibuka Melesat, Selangkah Lagi Balik ke Level 7.600","IHSG dibuka melesat , selangkah lagi balik ke level 7.600",2024/10/15,positif
"Prabowo Luncurkan Danantara  24 Februari 2025, Kelola Aset Rp14.700 T","prabowo luncurkan danantara 24 februari 2025 , kelola aset rp 14.700 t",2025/02/14,netral
"IHSG Bergairah Balik ke 7.200-an, Saham Bank Raksasa Pesta","IHSG bergairah balik ke 7200-an , saham bank raksasa pesta",2025/01/21,positif
PT KAI Terbitkan Surat Utang Rp 2 Triliun Untuk Danai Proyek Ini,PT KAI terbitkan surat utang rp 2 triliun untuk danai proyek ini,2024/11/20,netral
"Kisah John Bogle, Pendiri Vanguard dan Sosok Bapak Reksadana Indeks","kisah john bogle , pendiri vanguard dan sosok bapak reksadana indeks",2024/08/20,netral
Cerita Robohnya Kerajaan Bisnis Salim Usai Berjaya 3 Dekade,cerita robohnya kerajaan bisnis salim usai berjaya 3 dekade,2024/07/21,netral
"Rupiah Dibuka Menguat, Dolar AS Turun ke Rp 16.150","rupiah dibuka menguat , dolar AS turun ke rp 16.150",2025/01/07,positif
"Libur Nataru, Transaksi Kartu Kredit Bank Mega Syariah Naik 50%","libur nataru , transaksi kartu kredit bank mega syariah naik 50%",2024/01/04,positif
"Tipu-Tipu Nasabah, Perusahaan Keuangan Ganti Rugi Rp214,5 Miliar","tipu-tipu nasabah , perusahaan keuangan ganti rugi rp 214.5 miliar",2025/02/19,negatif
"Berawal dari Bantu Ibu Jaga Warung, Sosok Ini Jadi Raja Minimarket RI","berawal dari bantu ibu jaga warung , sosok ini jadi raja minimarket RI",2025/03/03,netral
Begini Asal Mula Masalah Dolar Rp15.000 Terbang ke Rp16.300,begini asal mula masalah dolar rp 15.000 terbang ke rp 16.300,2024/12/20,netral
"Debt Collector Boleh Tagih Utang Pinjol ke Rumah, Tapi...","debt collector boleh tagih utang pinjol ke rumah , tapi . . .",2024/07/28,netral
"IHSG Masih Tertekan, BMRI dan BRIS Jadi Incaran Asing","IHSG masih tertekan , BMRI dan BRIS jadi incaran asing",2025/02/14,negatif
Robert Kiyosaki Bilang 3 Aset Ini Wajib Ditimbun Saat Perang Dunia,robert kiyosaki bilang 3 aset ini wajib ditimbun saat perang dunia,2024/10/27,netral
"Pasca Dicaplok Grup Djarum, Remala Abadi (DATA) Ungkap Arah Bisnis","pasca dicaplok grup djarum , remala abadi ( DATA ) ungkap arah bisnis",2025/01/20,netral
Bank Mandiri (BMRI) Kuasai Seperlima Pasar Kredit di Indonesia,bank mandiri ( BMRI ) kuasai seperlima pasar kredit di indonesia,2024/09/13,positif
"Waspada Jebakan Penipuan di ATM, Ini Ciri-Cirinya","waspada jebakan penipuan di ATM , ini ciri-cirinya",2024/08/13,netral
OJK Ungkap Ada 9 Calon Peserta Regulatory Sandbox,OJK ungkap ada 9 calon peserta regulatory sandbox,2024/06/10,netral
"Penjualan Mobil Ambruk, Laba Emiten TP Rachmat (DRMA) Turun 20%","penjualan mobil ambruk , laba emiten TP rachmat ( DRMA ) turun 20%",2024/11/15,negatif
"Harga Saham Volatilitas, Ini Penjelasan Manajemen Gunung Raja (GGRP)","harga saham volatilitas , ini penjelasan manajemen gunung raja ( GGRP )",2024/07/15,negatif
Inflasi AS Dorong Penguatan Minyak Tiga Hari Beruntun,inflasi AS dorong penguatan minyak tiga hari beruntun,2024/07/12,negatif
"Harta Lompat Rp 1.444 T, Sosok Ini Tetap Sederhana & Hormat Orang Tua","harta lompat rp 1.444 T , sosok ini tetap sederhana hormat orang tua",2024/05/25,netral
"Penjualan Mobil Ambruk, Multifinance Banting Setir","penjualan mobil ambruk , multifinance banting setir",2024/11/06,negatif
"Melirik Prospek Saham Bank Himbara, Kapan Waktu Beli yang Pas?","melirik prospek saham bank himbara , kapan waktu beli yang pas ?",2025/03/01,netral
Portofolio Reksa Dana Ini Jadi Andalan MMI. Pasti Cuan?,portofolio reksa dana ini jadi andalan MMI . pasti cuan ?,2024/09/25,netral
"Rosan Tarik Dua Direktur INA ke Danantara, Ini Profilnya","rosan tarik dua direktur INA ke danantara , ini profilnya",2025/03/24,netral
"Antam Raup Laba Rp 3,08 T, Begini Kinerjanya di 2023","antam raup laba rp 3.08 T , begini kinerjanya di 2023",2024/03/31,positif
Bos Danantara: Tidak Ada yang Kebal Hukum,bos danantara : tidak ada yang kebal hukum,2025/02/26,netral
MSIG Life Catat Pembayaran Klaim Rp752 M ke Masyarakat Sepanjang 2024,MSIG life catat pembayaran klaim rp 752 m ke masyarakat sepanjang 2024,2025/03/14,positif
Jurus DHE Ketat Prabowo Amankan Rupiah dari Amukan Dolar AS,jurus DHE ketat prabowo amankan rupiah dari amukan dolar AS,2025/02/17,netral
"Asing Balik Lagi ke Pasar RI, IHSG Lanjut Rebound!","asing balik lagi ke pasar RI , IHSG lanjut rebound !",2024/12/04,positif
"OJK Belum Rilis Aturan Hapus Buku Kredit Macet UMKM, Apa Kendalanya?","OJK belum rilis aturan hapus buku kredit macet UMKM , apa kendalanya ?",2024/07/29,netral
"Harga Meningkat Tajam, BEI Gembok Saham MMIX dan CMNP","harga meningkat tajam , BEI gembok saham MMIX dan CMNP",2025/01/21,negatif
"BEI Kaji Penyesuaian Metode FCA, Ini Alasannya","BEI kaji penyesuaian metode FCA , ini alasannya",2024/06/06,netral
"Didenda Pengadilan Jepang Rp 3 Miliar, Ini Bisnis Dewi Sukarno","didenda pengadilan jepang rp 3 miliar , ini bisnis dewi sukarno",2025/01/21,negatif
"Bos OJK Ungkap Sektor Padat Karya Pulih, Berkat Jurus BI Ini","bos OJK ungkap sektor padat karya pulih , berkat jurus BI ini",2024/10/11,positif
OJK: Target Penghimpunan Dana di Pasar Modal Tahun Ini Rp220 T,OJK : target penghimpunan dana di pasar modal tahun ini rp 220 t,2025/02/11,netral
"Jokowi Mau Lepas Jabatan, Segini Gaji & Uang Pensiunnya","jokowi mau lepas jabatan , segini gaji uang pensiunnya",2024/01/14,netral
Ini Alasan Investor Asing Kepincut Investasi di Pasar Modal RI,ini alasan investor asing kepincut investasi di pasar modal RI,2024/02/15,netral
BEI: 10 Sekuritas Ajukan Diri Fasilitasi Short Selling,BEI : 10 sekuritas ajukan diri fasilitasi short selling,2024/06/26,netral
Aplikasi M-Smile Bank Mega Jadi First Mover QRIS TAP,aplikasi m-smile bank mega jadi first mover QRIS TAP,2025/03/14,positif
