judul,text,tanggal,sentimen
Bank Mandiri (BMRI) Salurkan Rp145 M Untuk Proyek Kapal Patroli TNI AL,bank mandiri ( BMRI ) salurkan rp 145 m untuk proyek kapal patroli TNI AL,2024/09/06,positif
"Cemas Ancaman Resesi, Investor Kompak Bawa Kabur Uang ke Obligasi","cemas ancaman resesi , investor kompak bawa kabur uang ke obligasi",2024/08/14,negatif
Siapa Pemilik Lotte Mall? Ini Sosoknya,siapa pemilik lotte mall ? ini sosoknya,2025/01/10,netral
"15 Bank Bangkrut di RI Sepanjang 2024, Ini Daftar Lengkapnya","15 bank bangkrut di RI sepanjang 2024 , ini daftar lengkapnya",2024/09/14,negatif
Penyebab Perseteruan Bakrie dengan Rothschild,penyebab perseteruan bakrie dengan rothschild,2024/08/14,netral
"Deretan Harta Kekayaan 7 Presiden RI, Siapa yang Terkaya & Termiskin?","deretan harta kekayaan 7 presiden RI , siapa yang terkaya termiskin ?",2024/04/12,netral
"IHSG Dibuka Melemah, Turun Ke 7.600-an","IHSG dibuka melemah , turun ke 7600-an",2024/09/23,negatif
"Transaksi Bursa Karbon Tembus Rp 19,73 M Hingga Akhir 2024",transaksi bursa karbon tembus rp 19.73 m hingga akhir 2024,2024/12/31,positif
"Naik 38,7%, Pendapatan PertaLife Insurance Sentuh Rp1,25 T di 2024","naik 38.7% , pendapatan pertalife insurance sentuh rp 1.25 t di 2024",2025/01/24,positif
"Jelang Pengumuman APBN Pertama Prabowo, IHSG Menguat 0,5%","jelang pengumuman APBN pertama prabowo , IHSG menguat 0.5%",2024/08/16,positif
"Dow Tembus Rekor Baru, Optimisme Trump Bikin Wall Street Sumringah!","dow tembus rekor baru , optimisme trump bikin wall street sumringah !",2024/11/11,positif
Robert Kiyosaki Pilih Beralih Investasi ke Sini Akibat Perang,robert kiyosaki pilih beralih investasi ke sini akibat perang,2024/09/30,netral
"Jasa Marga (JSMR) Akan Beri Hak Mat Solar Lahan Jalan Tol Rp 3,3 M",jasa marga ( JSMR ) akan beri hak mat solar lahan jalan tol rp 3.3 m,2025/03/18,netral
"Sejarah di Balik Berdirinya Sido Muncul, Jamu Indonesia yang Mendunia","sejarah di balik berdirinya sido muncul , jamu indonesia yang mendunia",2024/09/27,netral
Sosok Ratu Judi Dunia Harta Unlimited Ternyata Orang Israel,sosok ratu judi dunia harta unlimited ternyata orang israel,2024/09/29,netral
"Tangkap Peluang Diaspora, Ini Cara BNI Ambil Bagian Transformasi BUMN","tangkap peluang diaspora , ini cara BNI ambil bagian transformasi BUMN",2024/10/04,positif
"Awal Pekan Investor Happy, IHSG Terbang & Balik ke Level 7.300","awal pekan investor happy , IHSG terbang balik ke level 7.300",2024/11/25,positif
Erick Thohir Buka-Bukaan Soal Penyehatan Indofarma (INAF),erick thohir buka-bukaan soal penyehatan indofarma ( INAF ),2024/11/01,netral
"Rekor Buruk Rupiah Berakhir, Dolar Ditutup Turun ke Rp 16.470","rekor buruk rupiah berakhir , dolar ditutup turun ke rp 16.470",2025/03/20,positif
Bos OJK: Mayoritas Negara Dunia Ekonominya Tumbuh Di Bawah Ekspektasi,bos OJK : mayoritas negara dunia ekonominya tumbuh di bawah ekspektasi,2025/01/07,negatif
Tok! OJK Setujui Merger XL Axiata (EXCL) dan Smartfren Telecom (FREN),tok ! OJK setujui merger XL axiata ( EXCL ) dan smartfren telecom ( FREN ),2025/03/21,netral
"Tertekan Dolar AS, Laba Mayora (MYOR) Turun 5,46% Yoy Sepanjang 2024","tertekan dolar AS , laba mayora ( MYOR ) turun 5.46% yoy sepanjang 2024",2025/03/03,negatif
"Bitcoin Cs Tiba-Tiba Kompak Ambruk Jelang Pengumuman The Fed, Kenapa?","bitcoin cs tiba-tiba kompak ambruk jelang pengumuman the fed , kenapa ?",2024/09/17,negatif
BI dan 8 Bank Mau Luncurkan Lembaga Baru di 30 September 2024,BI dan 8 bank mau luncurkan lembaga baru di 30 september 2024,2024/09/12,netral
"Pekan Depan Angkasa Pura (AP) Merger, Ini Kata Wamen BUMN","pekan depan angkasa pura ( AP ) merger , ini kata wamen BUMN",2024/09/06,netral
GOTO Bantah Isu Merger dengan Grab,GOTO bantah isu merger dengan grab,2025/02/05,netral
CEO Danantara Buka Suara Soal Seruan Tarik Uang di Bank BUMN,CEO danantara buka suara soal seruan tarik uang di bank BUMN,2025/02/24,netral
OJK Ungkap Direksi MNC Bank dan Nobu Bakal Saling Isi Kursi,OJK ungkap direksi MNC bank dan nobu bakal saling isi kursi,2024/05/20,netral
"Utang Luar Negeri RI Turun Jadi US$424,8 M",utang luar negeri RI turun jadi us 424.8 m,2025/02/17,positif
Ini Pesan Prabowo Buat Dirut Garuda Indonesia (GIAA) Wamildan Tsani,ini pesan prabowo buat dirut garuda indonesia ( GIAA ) wamildan tsani,2024/11/15,netral
"Jabatan Presiden Tinggal Menghitung Hari, Segini Uang Pensiun Jokowi","jabatan presiden tinggal menghitung hari , segini uang pensiun jokowi",2024/09/27,netral
"Terungkap, GOTO Sumbang Rp392 T ke PDB RI","terungkap , GOTO sumbang rp 392 t ke PDB RI",2024/06/05,netral
"Terima Kasih Pak Prabowo, THR Bikin IHSG Sumringah Naik Nyaris 2%","terima kasih pak prabowo , THR bikin IHSG sumringah naik nyaris 2%",2025/03/12,positif
"Bidik Pertumbuhan Double Digit, GUNA Ungkap Strategi 5 Tahun ke Depan","bidik pertumbuhan double digit , GUNA ungkap strategi 5 tahun ke depan",2024/11/15,positif
BNI (BBNI) Guyur Kredit Rp 775 M ke Emiten Prajogo (CUAN),BNI ( BBNI ) guyur kredit rp 775 m ke emiten prajogo ( CUAN ),2024/09/03,positif
Jokowi Lantik Aida S. Budiman Jadi Komisioner LPS Hari Ini,jokowi lantik aida S . budiman jadi komisioner LPS hari ini,2024/09/11,netral
"Kabar Terbaru Soal IPO PalmCo, Ini Kata Bos PTPN III","kabar terbaru soal IPO palmco , ini kata bos PTPN III",2024/09/23,netral
IHSG Dibuka Kuat! Cetak Rekor Tembus 7.806,IHSG dibuka kuat ! cetak rekor tembus 7.806,2024/09/12,positif
"Mr. DIY Resmi IPO, Harga Saham Turun 6,4% di Debut Perdananya","mr . DIY resmi IPO , harga saham turun 6.4% di debut perdananya",2024/12/19,negatif
Pertemuan SEC dan XRP (Ripple) Bikin Pasar Kripto Memerah,pertemuan SEC dan XRP ( ripple ) bikin pasar kripto memerah,2024/08/02,negatif
"Terusir' dari China, Sosok Ini Menjelma Jadi Raja Elektronik di RI","terusir dari china , sosok ini menjelma jadi raja elektronik di RI",2024/12/28,netral
Erick Thohir Angkat Muhamad Akbar Jadi Direktur Utama Krakatau Steel,erick thohir angkat muhamad akbar jadi direktur utama krakatau steel,2024/12/17,netral
"Sritex PHK Massal, Bursa Ungkap Nasib Sahamnya","sritex PHK massal , bursa ungkap nasib sahamnya",2025/02/28,negatif
"Indeks Dolar Terbang Lagi, Rupiah Masih Banyak Tantangan!","indeks dolar terbang lagi , rupiah masih banyak tantangan !",2024/10/23,negatif
IHSG Pelan-pelan Bangkit Usai Terpuruk Dalam & Kena Trading Halt,IHSG pelan-pelan bangkit usai terpuruk dalam kena trading halt,2025/03/18,positif
"Ada Fraud dan Rugikan Negara Rp 371, 8 M, Ini KAP Lapkeu Indofarma","ada fraud dan rugikan negara rp 371 , 8 M , ini KAP lapkeu indofarma",2024/05/22,negatif
BNI Siapkan Rp 21 T pada Periode Lebaran 2025,BNI siapkan rp 21 t pada periode lebaran 2025,2025/03/11,positif
"Konflik Timteng Memanas, Dolar Naik Jadi Rp15.225","konflik timteng memanas , dolar naik jadi rp 15.225",2024/10/02,negatif
"Inflasi AS Semakin Mendingin, Wall Street Pesta Cuan!","inflasi AS semakin mendingin , wall street pesta cuan !",2024/01/25,positif
"Aset Asuransi Jiwa Tertekan Sepanjang 2024, Bos AAJI Beri Alasan Ini","aset asuransi jiwa tertekan sepanjang 2024 , bos AAJI beri alasan ini",2025/02/03,negatif
BCA (BBCA) Akan Bagikan Dividen Interim Tunai Rp50 per Saham,BCA ( BBCA ) akan bagikan dividen interim tunai rp 50 per saham,2024/11/12,positif
"Pelaku Pasar Pasang Mode Wait & See, Bursa Asia-Pasifik Dibuka Beragam","pelaku pasar pasang mode wait see , bursa asia-pasifik dibuka beragam",2024/04/08,netral
Selangkah Lagi! Rupiah Digital Siap Diedarkan ke Perbankan,selangkah lagi ! rupiah digital siap diedarkan ke perbankan,2024/08/02,positif
OJK: Fintech P2P yang Belum Turunkan Bunga Pinjaman Sisa Satu,OJK : fintech P2P yang belum turunkan bunga pinjaman sisa satu,2024/01/23,netral
Tok! Medco Energi Resmi Lepas Seluruh Saham di Ophir Vietnam,tok ! medco energi resmi lepas seluruh saham di ophir vietnam,2024/04/19,negatif
"Heboh Seruan Tarik Dana di Bank, Ini Respons BRI (BBRI)","heboh seruan tarik dana di bank , ini respons BRI ( BBRI )",2025/02/20,netral
"Topang Ekonomi, BRI Jangkau Pelosok Negeri Lewat Agen BRILink","topang ekonomi , BRI jangkau pelosok negeri lewat agen brilink",2025/03/02,positif
Kantor Akuntan Publik 'The Big Four' PWC Umumkan PHK 1.800 Karyawan,kantor akuntan publik the big four PWC umumkan PHK 1.800 karyawan,2024/09/12,negatif
Emiten Prajogo (CUAN) Tambah Kepemilikan Saham di PTRO Rp 27 Miliar,emiten prajogo ( CUAN ) tambah kepemilikan saham di PTRO rp 27 miliar,2025/03/13,positif
OJK Cabut Izin Futuready Insurance dan Bekukan Sarana Sultra Ventura,OJK cabut izin futuready insurance dan bekukan sarana sultra ventura,2024/01/12,negatif
"Bank Sentral Eropa Akan Pangkas Suku Bunga, Dolar Naik ke Rp 15.520","bank sentral eropa akan pangkas suku bunga , dolar naik ke rp 15.520",2024/10/17,negatif
"Microstrategy Siap Tambah Tumpukan Bitcoin, BTC Naik Tipis Pagi Ini","microstrategy siap tambah tumpukan bitcoin , BTC naik tipis pagi ini",2025/01/06,positif
OJK Buka Sanksi PKU Paylater Akulaku,OJK buka sanksi PKU paylater akulaku,2024/03/04,netral
"Akibat Bencana Gempa Myanmar, Bursa Thailand Disuspensi","akibat bencana gempa myanmar , bursa thailand disuspensi",2025/03/28,negatif
"Ikut Saran Tukang Tato, Wanita Ini Hasilkan Rp 15 Miliar","ikut saran tukang tato , wanita ini hasilkan rp 15 miliar",2024/11/02,netral
"Kejagung Lelang Tas Hermes Istri Bentjok, Birkin Cuma Rp 61 Juta","kejagung lelang tas hermes istri bentjok , birkin cuma rp 61 juta",2024/01/04,netral
Komisi XI DPR: Menteri Mundur Jangan Jadi Rumor Berlebihan,komisi XI DPR : menteri mundur jangan jadi rumor berlebihan,2025/03/21,netral
"Mulai 2025, Order Saham Gak Bisa Dibatalkan! Ini Kata Bos Bursa","mulai 2025 , order saham gak bisa dibatalkan ! ini kata bos bursa",2024/12/04,netral
"Kejagung Tetapkan 3 Tersangka Korupsi Infofarma, BUMN Buka Suara","kejagung tetapkan 3 tersangka korupsi infofarma , BUMN buka suara",2024/09/20,negatif
"Alasan 12 Bank Bangkrut di RI Sejak Awal 2024, Ini Daftarnya","alasan 12 bank bangkrut di RI sejak awal 2024 , ini daftarnya",2024/05/24,negatif
Asuransi Great Eastern Blak-Blakan Cara Bikin Ekuitas Jadi Rp1 Triliun,asuransi great eastern blak-blakan cara bikin ekuitas jadi rp 1 triliun,2024/10/29,netral
"Dukung Pekerja Migran Indonesia, BRI Perkuat Kolaborasi dengan E9pay","dukung pekerja migran indonesia , BRI perkuat kolaborasi dengan e9pay",2024/05/04,positif
"Ditunjuk Dorong Progam 3 Juta Rumah dengan BRI, Ini Penjelasan Bos BTN","ditunjuk dorong progam 3 juta rumah dengan BRI , ini penjelasan bos BTN",2024/11/14,netral
Makan Siang Gratis Prabowo Bakal Dorong Ekonomi Tumbuh Segini,makan siang gratis prabowo bakal dorong ekonomi tumbuh segini,2024/09/26,netral
"Rukun Raharja (RAJA) Kasih Kredit Rp111,84 M ke Pengelola Blok Cepu",rukun raharja ( RAJA ) kasih kredit rp 111.84 m ke pengelola blok cepu,2025/01/10,positif
"Ekonomi Global Tidak Baik-Baik Saja, Ini Pandangan 100 Bank di RI","ekonomi global tidak baik-baik saja , ini pandangan 100 bank di RI",2024/03/08,netral
PTPP Percepat Penyelesaian Proyek Jalan Tol Jelang Nataru,PTPP percepat penyelesaian proyek jalan tol jelang nataru,2024/11/22,positif
"Tanda Ekonomi Warga RI Lagi Sulit, Terlihat dari Paylater","tanda ekonomi warga RI lagi sulit , terlihat dari paylater",2025/01/17,negatif
Mantap! BRI Masuk Jajaran Perusahaan Elite di Asia-Pasifik 2025,mantap ! BRI masuk jajaran perusahaan elite di asia-pasifik 2025,2025/02/14,positif
"Bos Pinjol Bangkrut Kabur ke Luar Negeri, OJK Akan Gaet Interpol","bos pinjol bangkrut kabur ke luar negeri , OJK akan gaet interpol",2024/10/22,negatif
"Menanti Neraca Dagang RI, Akankah Rupiah Lanjut Menguat Hari Ini?","menanti neraca dagang RI , akankah rupiah lanjut menguat hari ini ?",2025/02/17,netral
"Dalam Sehari, Harta Pemilik Nvidia Lenyap Rp340,2 Triliun","dalam sehari , harta pemilik nvidia lenyap rp 340.2 triliun",2025/01/28,negatif
Top! BNI Sabet 2 Penghargaan Internasional Corporate Treasurer,top ! BNI sabet 2 penghargaan internasional corporate treasurer,2024/12/06,positif
"OJK: Kredit Bank Tumbuh 9%-11% di Akhir Tahun, tapi Laba Seret","OJK : kredit bank tumbuh 9%-11% di akhir tahun , tapi laba seret",2024/11/01,negatif
"BJB (BJBR) Catat Laba Rp 1,16 T di Kuartal III-2024, Ini Pendorongnya","BJB ( BJBR ) catat laba rp 1.16 t di kuartal iii-2024 , ini pendorongnya",2024/12/11,positif
"Sederet Upaya Harita (NCKL) Tangani Limbah, ini Daftarnya","sederet upaya harita ( NCKL ) tangani limbah , ini daftarnya",2024/05/29,netral
"Banyak Warung Tolak Transaksi Uang Tunai, BI Buka Suara","banyak warung tolak transaksi uang tunai , BI buka suara",2024/10/17,netral
Direktur Amar Bank R. Eka Banyuaji Resign,direktur amar bank R . eka banyuaji resign,2025/02/12,netral
Jokowi Was-Was: Lebih dari 96 Negara Jadi Pasien IMF Sekarang,jokowi was-was : lebih dari 96 negara jadi pasien IMF sekarang,2024/05/27,negatif
IHSG Gagal Bertahan di 7.700-an,IHSG gagal bertahan di 7700-an,2024/09/02,negatif
Inbreng Saham BUMN ke Danantara Tak Melalui Bursa,inbreng saham BUMN ke danantara tak melalui bursa,2025/03/25,netral
"Investor Wajib Tahu, Ini Bedanya Obligasi dan Deposito","investor wajib tahu , ini bedanya obligasi dan deposito",2025/03/06,netral
"Kejagung Geledah Rumah Budi Said di Surabaya, Temukan Logam Mulia","kejagung geledah rumah budi said di surabaya , temukan logam mulia",2024/01/18,negatif
"OJK Mau Reformasi Dana Pensiun, Para Pekerja RI Wajib Tahu Ini","OJK mau reformasi dana pensiun , para pekerja RI wajib tahu ini",2024/07/09,netral
"Inflasi Inggris Tembus 3,2% di Maret 2024, Suku Bunga Segera Turun?","inflasi inggris tembus 3.2% di maret 2024 , suku bunga segera turun ?",2024/04/17,negatif
"Valuasi Saham GOTO Lagi Diskon, Cek Rekomendasi Analis Ini!","valuasi saham GOTO lagi diskon , cek rekomendasi analis ini !",2024/12/24,positif
Lo Kheng Hong Blak-blakan Ungkap Kebiasaan Ini Bikin Warga RI Miskin,lo kheng hong blak-blakan ungkap kebiasaan ini bikin warga RI miskin,2024/09/07,netral
5 Aturan Baru Pinjol 2025: Batas Usia Peminjam hingga Bunga Tertinggi,5 aturan baru pinjol 2025 : batas usia peminjam hingga bunga tertinggi,2025/01/15,netral
"Kejanggalan & Pemufakatan Jahat Pembelian Emas Antam Rp3,5 T Budi Said",kejanggalan pemufakatan jahat pembelian emas antam rp 3.5 t budi said,2024/01/07,negatif
BEI Pantau Ketat Perdagangan Saham JIHD dan GPSO,BEI pantau ketat perdagangan saham JIHD dan GPSO,2024/11/01,negatif
"Wow! Utang BLBI Bos Texmaco Capai Rp 91,88 Triliun",wow ! utang BLBI bos texmaco capai rp 91.88 triliun,2024/09/10,negatif
BRI Terapkan Strategi Pengelolaan Segmen Nasabah Berbasis Piramida,BRI terapkan strategi pengelolaan segmen nasabah berbasis piramida,2025/02/07,positif
Raja Debt Collector RI Rintis Kejayaan dari Nol hingga Ditakuti Orang,raja debt collector RI rintis kejayaan dari nol hingga ditakuti orang,2025/03/30,netral
"Laba & Premi Tumbuh 68% dan 39%, Ini Dia Juara Emiten Asuransi RI","laba premi tumbuh 68% dan 39% , ini dia juara emiten asuransi RI",2024/08/16,positif
"Pusat Data Nasional Dihack, Bos Bursa Tegaskan Data AB Aman","pusat data nasional dihack , bos bursa tegaskan data AB aman",2024/06/27,netral
"IHSG Lagi Isi Tenaga, Asing Kompak Lepas FREN, GOTO, hingga ABMM","IHSG lagi isi tenaga , asing kompak lepas FREN , GOTO , hingga ABMM",2024/09/24,negatif
"Wall Street Dibuka Mix, Pasar Tunggu Pernyataan Powell","wall street dibuka mix , pasar tunggu pernyataan powell",2024/08/20,netral
OJK Beberkan Nasib Pasar Saham RI Tahun 2025,OJK beberkan nasib pasar saham RI tahun 2025,2024/12/17,netral
"Presiden Prancis Buka Suara Soal CEO Telegram, Kripto Kompak Ambles","presiden prancis buka suara soal CEO telegram , kripto kompak ambles",2024/08/27,negatif
"Pasokan Minyak AS Seret, Harga Minyak Melesat 3% Lebih","pasokan minyak AS seret , harga minyak melesat 3% lebih",2025/01/16,negatif
"Laba Usaha TUGU Melesat 96,1% di Kuartal-I 2024, Segini Nilainya","laba usaha TUGU melesat 96.1% di kuartal-i 2024 , segini nilainya",2024/05/30,positif
"2025, Ekspor UMKM BRI (BBRI) Ditarget Rp 1,5 T","2025 , ekspor UMKM BRI ( BBRI ) ditarget rp 1.5 t",2025/01/30,positif
Anak Usaha HK Metals Utama (HKMU) Dinyatakan Pailit,anak usaha HK metals utama ( HKMU ) dinyatakan pailit,2025/03/06,negatif
"Gak Ikut Tren Free Ongkir E-Commerce, Pos Indonesia Buka Suara","gak ikut tren free ongkir e-commerce , pos indonesia buka suara",2024/10/02,netral
Hutama Karya Buka Suara Soal Kasus Korupsi di Jalan Tol Trans Sumatera,hutama karya buka suara soal kasus korupsi di jalan tol trans sumatera,2024/06/21,netral
"PMI Manufaktur AS Merosot, Dolar Turun ke Rp16.440","PMI manufaktur AS merosot , dolar turun ke rp 16.440",2025/03/04,positif
"Transaksi QRIS, Gopay, Dana Cs Ternyata Kena PPN 12%, Ini Aturannya","transaksi QRIS , gopay , dana cs ternyata kena PPN 12% , ini aturannya",2024/12/21,netral
"Saham Bergerak di Luar Kebiasaan, BEI Pantau Ketat 3 Emiten Ini","saham bergerak di luar kebiasaan , BEI pantau ketat 3 emiten ini",2025/03/07,negatif
"Asing Net Sell Rp 4,71 T Sepekan, Kompak Lego Saham Blue Chip","asing net sell rp 4.71 t sepekan , kompak lego saham blue chip",2024/11/11,negatif
"Ditekan Perang Tarif AS-China, IHSG Turun 0,7%","ditekan perang tarif as-china , IHSG turun 0.7%",2025/02/05,negatif
"Prabowo Happy, 1 Bulan Kabinet RI Kompak Kayak Tim Bola","prabowo happy , 1 bulan kabinet RI kompak kayak tim bola",2024/11/29,netral
"Astra (ASII) Catat Laba Naik 1% 2024, Cek Bocoran Dividen Tahun Ini","astra ( ASII ) catat laba naik 1% 2024 , cek bocoran dividen tahun ini",2025/03/03,positif
"Sentimen dari AS Bikin Rupiah Kuat, Dolar Turun Tipis ke Rp16.340","sentimen dari AS bikin rupiah kuat , dolar turun tipis ke rp 16.340",2025/02/12,positif
Mantan Bos BEI Minta Bursa Ungkap Nama Emiten Terlibat Kasus Suap IPO,mantan bos BEI minta bursa ungkap nama emiten terlibat kasus suap IPO,2024/08/27,negatif
"Selesai Jadi Wamen, Angela Tanoesoedibjo Kembali Jadi Co-CEO MNC Group","selesai jadi wamen , angela tanoesoedibjo kembali jadi co-ceo MNC group",2024/10/24,netral
LPS Alokasi Anggaran Untuk Selamatkan 12 Bank Bermasalah,LPS alokasi anggaran untuk selamatkan 12 bank bermasalah,2024/03/26,netral
"Seluruh Biaya Transaksi di Super Apps Bale Gratis, Ini Alasan BTN","seluruh biaya transaksi di super apps bale gratis , ini alasan BTN",2025/02/14,netral
"Ramalan Chatib Basri, The Fed Akan Pangkas Suku Bunga Segini di 2024","ramalan chatib basri , the fed akan pangkas suku bunga segini di 2024",2024/01/29,netral
"Keputusan Pembayaran Obligasi Ditunda, Bursa Lanjut Gembok Saham PPRO","keputusan pembayaran obligasi ditunda , bursa lanjut gembok saham PPRO",2025/01/15,negatif
Strategi Investasi Saham 'Magic Formula' Ala Joel Greenblatt,strategi investasi saham magic formula ala joel greenblatt,2024/09/03,netral
"Laba Remala Abadi (DATA) Naik, Ini Penopangnya","laba remala abadi ( DATA ) naik , ini penopangnya",2024/06/26,positif
Bos Bank Mandiri Buka Suara Soal Dampak Kenaikan Insentif Ini,bos bank mandiri buka suara soal dampak kenaikan insentif ini,2025/02/20,netral
"Pengusaha Kesal! Tapera Bikin Kantong Warga Tipis, Makin Sulit Jajan","pengusaha kesal ! tapera bikin kantong warga tipis , makin sulit jajan",2024/06/03,negatif
"Pemilik Teguk (TGUK), Ada Banyak Gerai tapi Cuma Punya 4 Karyawan","pemilik teguk ( tguk ) , ada banyak gerai tapi cuma punya 4 karyawan",2025/02/11,netral
"Kasus Suap IPO, BEI Tegaskan AB Tak Terlibat","kasus suap IPO , BEI tegaskan AB tak terlibat",2024/09/20,negatif
"BI Rate Turun Jadi Angin Segar Bagi Saham Bank, Ini Alasannya","BI rate turun jadi angin segar bagi saham bank , ini alasannya",2025/01/16,positif
"IHSGAnjlok 5,16% Sepekan, Investor Kencangkan Sabuk Pengaman","ihsganjlok 5.16% sepekan , investor kencangkan sabuk pengaman",2025/02/09,negatif
Ini Kebiasaan Warga RI yang Bisa Bikin Miskin Menurut Lo Kheng Hong,ini kebiasaan warga RI yang bisa bikin miskin menurut lo kheng hong,2024/02/10,netral
"Belum Setor Laporan Keuangan, 77 Emiten Kena Denda BEI","belum setor laporan keuangan , 77 emiten kena denda BEI",2024/06/13,negatif
